                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.01153,                 1.7535,                      0,                0.89041,                 1.0802,                0.81992,                0.85785,                 0.8635,                0.44681,                0.71331,                0.67367,                0.61943,                0.37481,                0.01137,                 2.8998,                      0,                 1.3071,                 1.2327,              0.0015604,              0.0015604,              0.0015604
                     91,                0.01269,                 1.8342,                      0,                0.87521,                  1.028,                0.86308,                 0.8649,                0.88332,                0.48339,                 0.3672,                0.39308,                 0.2419,                0.08454,                0.01101,                 4.4792,                      0,                 1.1163,                 1.1233,              0.0015554,              0.0015554,              0.0015554
                     92,                0.01174,                 1.9723,                      0,                0.87956,                 1.0992,                0.84456,                0.87145,                0.87838,                0.46659,                0.60467,                0.62392,                0.51776,                0.21957,                0.01163,                 3.0304,                      0,                 1.4061,                 1.1643,              0.0015505,              0.0015505,              0.0015505
                     93,                 0.0129,                 1.8002,                      0,                0.91499,                 1.0426,                0.82644,                0.87698,                0.86165,                0.44646,                0.68994,                0.70828,                0.61209,                 0.3684,                0.01147,                  2.741,                      0,                 1.8296,                  1.322,              0.0015455,              0.0015455,              0.0015455
                     94,                0.01226,                 1.8776,                      0,                0.87915,                 1.0782,                0.81521,                0.88752,                0.85136,                0.44681,                0.67474,                 0.7157,                0.60872,                 0.3751,                0.01079,                 2.9625,                      0,                 1.7897,                 1.1158,              0.0015405,              0.0015405,              0.0015405
                     95,                0.01136,                  1.648,                      0,                 0.8771,                 1.0842,                0.85445,                0.86897,                0.86146,                0.46897,                0.64582,                0.63535,                0.53081,                0.21708,                0.01082,                 3.4674,                      0,                 1.4736,                 1.1379,              0.0015355,              0.0015355,              0.0015355
                     96,                0.01227,                 1.7374,                      0,                0.86525,                  1.034,                0.81512,                0.80593,                0.82915,                0.41238,                 0.6202,                0.60151,                 0.5227,                 0.2521,                0.01187,                  3.064,                      0,                  1.177,                 1.3329,              0.0015305,              0.0015305,              0.0015305
                     97,                0.01218,                  1.724,                      0,                 0.8584,                  1.049,                0.84084,                0.78365,                0.80446,                0.39905,                0.69467,                0.63288,                0.58203,                0.35504,                0.01217,                  2.963,                      0,                 1.1818,                 1.2418,              0.0015255,              0.0015255,              0.0015255
                     98,                0.01224,                 1.6898,                      0,                0.83963,                 1.0287,                0.84425,                0.86432,                0.86832,                0.47509,                0.64596,                0.63412,                0.53853,                0.23289,                0.01076,                 3.5414,                      0,                 1.3234,                 1.0681,              0.0015205,              0.0015205,              0.0015205
                     99,                0.01191,                  1.781,                      0,                0.86577,                 1.0329,                0.81024,                0.85785,                0.84731,                0.41231,                0.69632,                 0.6576,                0.59255,                0.32679,                0.01193,                 2.9518,                      0,                 1.2988,                 1.1547,              0.0015155,              0.0015155,              0.0015155
                    100,                0.01163,                 1.7662,                      0,                0.85119,                 1.0519,                0.84287,                0.85043,                  0.866,                 0.4603,                0.68531,                0.62546,                0.56235,                0.24519,                0.01085,                 3.6756,                      0,                 1.0772,                 1.1309,              0.0015105,              0.0015105,              0.0015105
                    101,                0.01199,                 1.6643,                      0,                0.83963,                 1.0073,                0.83449,                0.84425,                0.84069,                0.44461,                0.69273,                0.65513,                0.60691,                0.36511,                0.01112,                 2.7723,                      0,                 1.0701,                 1.0757,              0.0015055,              0.0015055,              0.0015055
                    102,                0.01284,                 1.7974,                      0,                0.86315,                0.96923,                0.84213,                0.81762,                0.82448,                0.41266,                0.48285,                0.47204,                0.31788,                 0.0928,                0.01191,                 4.8126,                      0,                 1.0756,                 1.1583,              0.0015005,              0.0015005,              0.0015005
                    103,                 0.0129,                 2.2002,                      0,                0.86982,                 1.0119,                0.80278,                0.83523,                0.83397,                 0.4504,                  0.493,                 0.5068,                0.34578,                0.11095,                0.01133,                 4.6346,                      0,                 1.1396,                 1.1903,              0.0014955,              0.0014955,              0.0014955
                    104,                0.01248,                 1.8836,                      0,                0.86713,                 1.0281,                0.82907,                0.85167,                0.86257,                0.47642,                0.72598,                0.71323,                0.66463,                0.59329,                0.01098,                 1.9995,                      0,                 1.1863,                 1.0765,              0.0014905,              0.0014905,              0.0014905
                    105,                0.01205,                 1.9071,                      0,                0.87375,                 1.0157,                0.86557,                0.84796,                0.86814,                0.46441,                0.72697,                0.70581,                0.62857,                0.52459,                0.01077,                 2.0732,                      0,                  1.194,                 1.1371,              0.0014855,              0.0014855,              0.0014855
                    106,                0.01226,                 1.9137,                      0,                0.86784,                 1.0278,                0.85836,                0.83189,                0.85385,                0.45156,                0.68208,                0.63914,                0.55243,                0.28478,                 0.0109,                 3.1759,                      0,                 1.1564,                 1.0988,              0.0014805,              0.0014805,              0.0014805
                    107,                0.01214,                 1.7665,                      0,                0.88705,                 1.0732,                 0.8506,                0.83746,                0.86905,                 0.4445,                0.65635,                0.61557,                0.55519,                0.30849,                 0.0113,                 2.6207,                      0,                 1.2446,                 1.1458,              0.0014755,              0.0014755,              0.0014755
                    108,                0.01213,                 1.9192,                      0,                0.85957,                 1.0639,                0.86178,                0.83313,                 0.8549,                0.44249,                0.74715,                  0.694,                0.62816,                0.53917,                 0.0115,                 2.3686,                      0,                 1.2355,                 1.2545,              0.0014705,              0.0014705,              0.0014705
                    109,                0.01203,                 1.7303,                      0,                0.84563,                 1.0753,                0.86618,                0.84007,                0.85722,                0.47319,                0.74024,                 0.6848,                0.61953,                0.44949,                0.01068,                 2.4148,                      0,                 1.2796,                 1.0604,              0.0014655,              0.0014655,              0.0014655
                    110,                0.01152,                 1.7736,                      0,                0.83769,                 1.0274,                0.81631,                0.83497,                 0.8288,                0.42988,                 0.6944,                0.69221,                0.61293,                 0.4197,                0.01111,                 2.6031,                      0,                 1.2493,                  1.093,              0.0014605,              0.0014605,              0.0014605
                    111,                0.01201,                 1.6991,                      0,                0.85896,                 1.0039,                 0.8495,                0.78492,                0.81218,                0.40247,                0.63198,                0.53703,                  0.439,                0.14764,                0.01214,                 4.0132,                      0,                 1.1205,                 1.2108,              0.0014555,              0.0014555,              0.0014555
                    112,                0.01184,                 1.9575,                      0,                0.85938,                 1.0718,                0.78738,                0.80566,                0.80729,                0.36288,                0.63197,                 0.6131,                0.54468,                  0.335,                0.01305,                 2.7137,                      0,                 1.1258,                 1.2888,              0.0014506,              0.0014506,              0.0014506
                    113,                0.01264,                 2.0673,                      0,                0.89723,                 1.0182,                 0.7619,                0.78368,                0.79558,                0.38971,                0.69018,                0.63332,                0.59223,                0.37032,                0.01227,                 2.5421,                      0,                 1.1858,                 1.2514,              0.0014456,              0.0014456,              0.0014456
                    114,                0.01153,                 1.8732,                      0,                0.86734,                 1.0922,                0.80601,                0.76514,                0.79614,                0.41645,                0.56606,                 0.5192,                0.41472,                0.15481,                0.01135,                 3.8183,                      0,                 1.1502,                 1.1276,              0.0014406,              0.0014406,              0.0014406
                    115,                0.01177,                 1.7886,                      0,                0.84633,                 1.0047,                0.81408,                0.79481,                0.80697,                0.43007,                0.70715,                0.61928,                0.57129,                0.34904,                0.01109,                 2.8983,                      0,                 1.0919,                 1.1425,              0.0014356,              0.0014356,              0.0014356
                    116,                0.01119,                 1.7147,                      0,                0.81128,                 1.0361,                0.86084,                0.84425,                0.84438,                0.44673,                0.72906,                0.68109,                0.61284,                0.41261,                0.01099,                 2.5896,                      0,                0.95627,                 1.0823,              0.0014306,              0.0014306,              0.0014306
                    117,                0.01166,                 1.6412,                      0,                0.81332,                 1.0248,                0.87884,                0.87867,                 0.8686,                0.43945,                 0.7305,                0.69692,                0.62719,                0.48355,                0.01125,                 2.2221,                      0,                0.96763,                 1.1183,              0.0014256,              0.0014256,              0.0014256
                    118,                 0.0117,                 1.7044,                      0,                0.85779,                 1.0387,                0.87957,                0.88472,                 0.8781,                  0.484,                0.74779,                0.71075,                  0.645,                0.49452,                0.01035,                 2.2666,                      0,                 1.0008,                0.99201,              0.0014206,              0.0014206,              0.0014206
                    119,                0.01162,                 1.7132,                      0,                0.83801,                0.97447,                 0.8764,                0.87646,                0.87273,                0.49149,                0.73885,                0.72042,                0.64476,                0.56778,                0.01008,                 2.1642,                      0,                 1.0186,                  1.036,              0.0014156,              0.0014156,              0.0014156
                    120,                0.01058,                 1.6004,                      0,                0.82676,                 1.0299,                0.86083,                 0.8529,                0.84811,                0.45651,                0.73252,                 0.6885,                0.62851,                0.55657,                0.01089,                 2.1587,                      0,                0.99664,                  1.137,              0.0014106,              0.0014106,              0.0014106
                    121,                0.01142,                 1.7792,                      0,                0.80936,                 1.0127,                0.87562,                0.85043,                0.84315,                0.46615,                 0.7301,                0.68213,                0.60369,                 0.4718,                0.01104,                  2.689,                      0,                0.95016,                 1.0764,              0.0014056,              0.0014056,              0.0014056
                    122,                 0.0114,                 1.7026,                      0,                0.80036,                0.98931,                0.86856,                0.83189,                0.83534,                0.42111,                0.69466,                0.64524,                0.55929,                0.31855,                0.01166,                 3.1451,                      0,                0.98415,                 1.1101,              0.0014006,              0.0014006,              0.0014006
                    123,                0.01108,                 1.6566,                      0,                0.80974,                 1.0094,                0.85112,                 0.7985,                0.80603,                0.42748,                0.73945,                0.66652,                0.61731,                0.52934,                0.01074,                 2.5979,                      0,                0.99185,                 1.0143,              0.0013956,              0.0013956,              0.0013956
                    124,                0.01111,                  1.691,                      0,                0.84564,                   1.01,                 0.8444,                0.73424,                0.74841,                0.41024,                0.67787,                0.62423,                0.54776,                0.43652,                0.01117,                 3.1024,                      0,                  1.019,                 1.1607,              0.0013906,              0.0013906,              0.0013906
                    125,                0.01124,                 1.6651,                      0,                0.81462,                0.96074,                 0.8429,                0.77597,                0.80219,                0.43453,                 0.7214,                0.67215,                0.61887,                0.52569,                0.01121,                 2.5979,                      0,                0.94149,                 1.1001,              0.0013856,              0.0013856,              0.0013856
                    126,                0.01156,                 1.7841,                      0,                0.80362,                0.94797,                0.87882,                0.85161,                0.85876,                0.48787,                0.73268,                0.69452,                0.62572,                0.44746,                0.01038,                 2.5404,                      0,                0.89685,                 1.0353,              0.0013806,              0.0013806,              0.0013806
                    127,                0.01112,                 1.8675,                      0,                0.80516,                 1.0169,                0.84831,                0.88482,                 0.8686,                0.49435,                 0.7563,                0.69963,                0.64235,                0.52479,                 0.0102,                 2.2878,                      0,                0.96881,                 1.0483,              0.0013756,              0.0013756,              0.0013756
                    128,                0.01152,                 1.6918,                      0,                0.82108,                 0.9735,                0.84747,                0.86533,                0.86123,                 0.4678,                0.73876,                0.70828,                0.64416,                0.56879,                0.01073,                 2.1662,                      0,                 1.2413,                 1.0677,              0.0013706,              0.0013706,              0.0013706
                    129,                0.01163,                 1.8326,                      0,                0.83877,                0.96651,                 0.7858,                0.73913,                0.77386,                0.43282,                0.68183,                0.60395,                0.58973,                 0.4563,                0.01126,                 2.7108,                      0,                 1.2383,                 1.1202,              0.0013656,              0.0013656,              0.0013656
                    130,                0.01155,                 1.7148,                      0,                0.84111,                0.97133,                0.78918,                0.65266,                0.68069,                0.36073,                0.68171,                0.55006,                  0.512,                 0.3708,                 0.0121,                 3.1561,                      0,                  1.153,                 1.2638,              0.0013606,              0.0013606,              0.0013606
                    131,                0.01081,                 1.8463,                      0,                0.82107,                 1.0234,                0.83428,                0.79652,                0.80626,                0.41558,                  0.722,                 0.6848,                0.64434,                0.56118,                0.01157,                 2.1191,                      0,                0.99861,                 1.1647,              0.0013556,              0.0013556,              0.0013556
                    132,                0.01139,                 1.7358,                      0,                0.82961,                0.98454,                0.87468,                0.88999,                0.87413,                0.50258,                0.72642,                0.73193,                0.65102,                0.48609,                0.01022,                 2.3763,                      0,                 0.9139,                 1.0166,              0.0013507,              0.0013507,              0.0013507
                    133,                0.01072,                 1.6717,                      0,                0.79829,                0.96862,                0.87011,                0.88257,                0.88497,                0.49724,                0.76501,                0.72032,                0.67887,                0.58049,                0.01017,                 1.9042,                      0,                0.98992,                 1.0464,              0.0013457,              0.0013457,              0.0013457
                    134,                0.01147,                 1.7282,                      0,                0.83268,                0.98131,                0.86924,                0.89493,                 0.9017,                0.53214,                0.75311,                0.72774,                0.68581,                0.55837,                0.00983,                 1.9581,                      0,                 1.0383,                0.97447,              0.0013407,              0.0013407,              0.0013407
                    135,                0.01162,                 1.6426,                      0,                0.82582,                0.96621,                0.87658,                0.89988,                0.89614,                0.50005,                0.73635,                0.72559,                0.65945,                0.56569,                0.01002,                 1.9198,                      0,                0.99254,                 1.0126,              0.0013357,              0.0013357,              0.0013357
                    136,                0.01148,                 1.6992,                      0,                0.82337,                0.96128,                0.88005,                0.89783,                 0.8931,                0.48596,                0.74891,                0.73366,                0.66278,                0.59154,                0.01051,                 1.7874,                      0,                 1.0834,                 1.0102,              0.0013307,              0.0013307,              0.0013307
                    137,                0.01041,                 1.7284,                      0,                0.77501,                0.97941,                0.85047,                0.88875,                0.88691,                0.44602,                0.72722,                0.71511,                 0.6595,                0.50095,                0.01202,                 2.0489,                      0,                 1.1456,                 1.0906,              0.0013257,              0.0013257,              0.0013257
                    138,                0.01172,                 1.6333,                      0,                0.79162,                0.95793,                0.86409,                0.88381,                0.88715,                 0.4706,                0.74748,                0.72806,                0.67408,                0.48425,                0.01112,                 2.1526,                      0,                 1.0394,                 1.0051,              0.0013207,              0.0013207,              0.0013207
                    139,                0.01119,                 1.6832,                      0,                0.79174,                0.93167,                0.88412,                0.90729,                0.89541,                0.50518,                0.72818,                 0.7157,                 0.6558,                0.48878,                0.01058,                 2.1897,                      0,                0.92806,                 0.9772,              0.0013157,              0.0013157,              0.0013157
                    140,                0.01156,                 1.7193,                      0,                0.80986,                0.93987,                0.86322,                 0.8971,                0.88901,                0.46345,                 0.7409,                 0.7293,                0.67205,                0.58438,                0.01134,                 2.0233,                      0,                 1.0679,                 1.0145,              0.0013107,              0.0013107,              0.0013107
                    141,                0.01069,                 1.5681,                      0,                0.79587,                0.95055,                0.81528,                0.88381,                0.85411,                 0.4437,                0.69616,                0.72806,                0.65676,                0.49773,                0.01111,                 2.1783,                      0,                  1.234,                 1.0138,              0.0013057,              0.0013057,              0.0013057
                    142,                0.01042,                 1.6999,                      0,                0.80154,                0.95554,                0.82585,                0.87928,                0.85982,                0.45626,                0.73041,                0.72435,                0.65809,                0.56328,                0.01122,                 1.9576,                      0,                 1.3133,                 1.0339,              0.0013007,              0.0013007,              0.0013007
                    143,                 0.0112,                 1.6314,                      0,                0.78441,                0.91443,                0.83109,                0.86364,                0.85231,                0.46187,                0.70125,                0.68974,                0.62932,                0.39814,                0.01112,                 2.2736,                      0,                 1.1427,                0.99434,              0.0012957,              0.0012957,              0.0012957
                    144,                0.01068,                 1.6181,                      0,                0.75622,                0.98055,                0.82753,                0.85785,                0.84915,                0.43509,                0.73828,                0.70705,                0.66217,                0.60729,                0.01144,                 1.7108,                      0,                0.98607,                 1.0569,              0.0012907,              0.0012907,              0.0012907
                    145,                 0.0104,                 1.6338,                      0,                0.75431,                0.94826,                0.85265,                0.86547,                0.86129,                0.47554,                0.75776,                0.70828,                0.66401,                0.61328,                0.01039,                 1.6999,                      0,                0.90371,                0.99323,              0.0012857,              0.0012857,              0.0012857
                    146,                0.01078,                  1.732,                      0,                0.76722,                0.93076,                0.86704,                0.90111,                0.88247,                0.50974,                 0.7152,                0.72946,                0.65146,                0.43915,                0.00967,                 2.2615,                      0,                0.86953,                0.93914,              0.0012807,              0.0012807,              0.0012807
                    147,                0.01091,                 1.6536,                      0,                0.76632,                0.92379,                0.88043,                0.90358,                0.89635,                0.51496,                0.70823,                 0.7141,                0.64985,                0.41319,                0.00979,                 2.2183,                      0,                0.91024,                0.93781,              0.0012757,              0.0012757,              0.0012757
                    148,                0.01006,                 1.5949,                      0,                0.77349,                0.94416,                0.90015,                0.89988,                0.90461,                 0.5564,                 0.7547,                0.73397,                0.68471,                0.55906,                0.00937,                  1.912,                      0,                0.95924,                0.93112,              0.0012707,              0.0012707,              0.0012707
                    149,                0.01037,                 1.5866,                      0,                0.74018,                0.91942,                0.88964,                 0.8937,                0.89655,                0.54607,                 0.7576,                0.73795,                0.67948,                0.57131,                 0.0096,                 1.8909,                      0,                0.96946,                0.94239,              0.0012657,              0.0012657,              0.0012657
                    150,                0.01007,                 1.5846,                      0,                0.73673,                0.90905,                0.88992,                0.88934,                0.88479,                0.53133,                0.73627,                0.71941,                0.64645,                0.46206,                0.00974,                 2.2074,                      0,                0.97895,                 0.9379,              0.0012607,              0.0012607,              0.0012607
                    151,                0.01062,                 1.6728,                      0,                0.77282,                0.93363,                0.89502,                0.89575,                 0.8911,                 0.5263,                0.76224,                0.72435,                0.67318,                0.61349,                0.00978,                 1.7354,                      0,                 1.0002,                0.96918,              0.0012557,              0.0012557,              0.0012557
                    152,                0.01045,                 1.7095,                      0,                0.76342,                0.94345,                0.89238,                0.89175,                0.89691,                0.53377,                0.76319,                0.73548,                0.68582,                0.62429,                0.00997,                 1.7174,                      0,                0.89353,                0.94342,              0.0012508,              0.0012508,              0.0012508
                    153,                0.01093,                 1.8053,                      0,                0.76776,                 0.9477,                0.87357,                0.86403,                0.88541,                0.46983,                0.74835,                0.72048,                 0.6815,                0.48845,                0.01134,                 2.0847,                      0,                0.88155,                0.98085,              0.0012458,              0.0012458,              0.0012458
                    154,                0.01049,                  1.746,                      0,                0.76453,                0.95521,                0.86912,                0.88654,                0.89914,                0.52724,                0.74496,                0.74016,                 0.6932,                0.61635,                0.01012,                 1.7106,                      0,                0.87155,                0.97178,              0.0012408,              0.0012408,              0.0012408
                    155,                0.00991,                  1.522,                      0,                0.74937,                0.91866,                0.90984,                0.89807,                0.90831,                0.52347,                0.77193,                 0.7293,                  0.683,                0.60752,                0.01005,                 1.7231,                      0,                  0.934,                0.98829,              0.0012358,              0.0012358,              0.0012358
                    156,                0.01119,                 1.5695,                      0,                0.87355,                0.93893,                0.89166,                0.88999,                0.89848,                0.51212,                0.71009,                0.68426,                0.61896,                0.34917,                0.01029,                 2.4599,                      0,                0.96457,                0.97531,              0.0012308,              0.0012308,              0.0012308
                    157,                0.01063,                 1.8514,                      0,                0.76088,                 0.9554,                0.86874,                0.88352,                 0.8902,                 0.5199,                0.72687,                0.71713,                0.66305,                0.49381,                0.01015,                 2.0513,                      0,                0.96306,                0.96928,              0.0012258,              0.0012258,              0.0012258
                    158,                 0.0101,                  1.605,                      0,                0.73954,                0.90791,                0.85613,                0.86065,                0.88045,                0.52957,                0.71154,                0.71349,                0.66206,                0.54789,                0.00996,                 1.8708,                      0,                0.93784,                0.96834,              0.0012208,              0.0012208,              0.0012208
                    159,                0.01035,                 1.6513,                      0,                0.74327,                0.90843,                0.89816,                0.88875,                0.89846,                0.55331,                0.75883,                0.73119,                0.67813,                0.61656,                0.00953,                 1.8108,                      0,                0.86214,                0.94577,              0.0012158,              0.0012158,              0.0012158
                    160,                 0.0108,                 1.6609,                      0,                0.74258,                0.89036,                0.90566,                0.91842,                0.91374,                0.53452,                0.76383,                0.73053,                0.67914,                0.45466,                0.01013,                 2.3752,                      0,                0.85329,                0.96591,              0.0012108,              0.0012108,              0.0012108
                    161,                 0.0106,                 1.8077,                      0,                0.73612,                0.91361,                0.90111,                0.91234,                0.91887,                0.55429,                0.75683,                0.74042,                0.68967,                0.54641,                0.00984,                  1.967,                      0,                0.86339,                0.97185,              0.0012058,              0.0012058,              0.0012058
                    162,                0.01066,                 1.6908,                      0,                0.75024,                0.90855,                0.90269,                0.91224,                 0.9151,                0.50861,                0.76696,                0.74413,                0.69705,                0.64258,                0.01022,                 1.6793,                      0,                0.89595,                0.98184,              0.0012008,              0.0012008,              0.0012008
                    163,                0.00994,                 1.5487,                      0,                0.72745,                0.94061,                0.90291,                0.89664,                0.90607,                0.50603,                0.76627,                0.73755,                0.69286,                0.59874,                0.01033,                 1.7178,                      0,                0.90542,                0.99471,              0.0011958,              0.0011958,              0.0011958
                    164,                0.00996,                 1.5364,                      0,                0.70811,                 0.8812,                0.92344,                0.90941,                0.91457,                0.53509,                0.77045,                0.74679,                0.68944,                0.60611,                0.01024,                 1.7932,                      0,                0.88514,                 0.9405,              0.0011908,              0.0011908,              0.0011908
                    165,                0.01026,                 1.8146,                      0,                0.72029,                0.98583,                0.91228,                0.89986,                 0.9184,                0.56145,                0.75336,                0.73247,                0.68508,                0.56083,                 0.0097,                 1.8556,                      0,                0.86574,                0.91828,              0.0011858,              0.0011858,              0.0011858
                    166,                0.00999,                 1.6564,                      0,                0.70899,                 0.9097,                0.89623,                0.90358,                0.91542,                0.54823,                0.75584,                0.73851,                0.68889,                0.60307,                0.01004,                 1.7947,                      0,                0.86988,                0.96144,              0.0011808,              0.0011808,              0.0011808
                    167,                0.00976,                 1.6854,                      0,                0.71268,                0.90554,                0.88345,                0.90883,                 0.9106,                0.53913,                0.74559,                0.74042,                0.69652,                0.62628,                 0.0099,                 1.7271,                      0,                0.87365,                0.94459,              0.0011758,              0.0011758,              0.0011758
                    168,                 0.0105,                  1.676,                      0,                0.74708,                0.87547,                0.87654,                0.88875,                0.89826,                0.55827,                0.72332,                0.72708,                0.67154,                0.53488,                0.00941,                 2.0337,                      0,                0.85779,                0.92578,              0.0011708,              0.0011708,              0.0011708
                    169,                0.01047,                 1.5614,                      0,                 0.7401,                 0.8792,                0.85705,                0.79975,                0.86653,                0.48374,                0.68037,                0.64465,                0.60517,                0.41325,                  0.011,                 3.0192,                      0,                0.94522,                 1.1817,              0.0011658,              0.0011658,              0.0011658
                    170,                0.01055,                 1.8098,                      0,                0.75605,                0.87897,                0.86341,                0.84672,                 0.8838,                0.47291,                0.72092,                0.69098,                0.65557,                0.57503,                0.01108,                 2.1234,                      0,                0.90506,                 1.0534,              0.0011608,              0.0011608,              0.0011608
                    171,                 0.0102,                 1.6463,                      0,                0.76166,                0.90964,                0.87103,                0.82649,                0.86613,                0.46522,                0.72375,                0.68603,                0.65381,                0.57924,                0.01123,                 2.2453,                      0,                0.93329,                 1.1032,              0.0011558,              0.0011558,              0.0011558
                    172,                0.01051,                 1.5378,                      0,                0.80284,                0.90763,                0.84246,                0.84054,                0.86344,                0.44122,                0.70202,                 0.7193,                0.64959,                0.57212,                0.01205,                 2.4184,                      0,                0.95569,                 1.1337,              0.0011508,              0.0011508,              0.0011508
                    173,                0.01081,                 1.6564,                      0,                0.76543,                0.90483,                0.87407,                0.82942,                0.87325,                0.53475,                0.73124,                0.68273,                0.64677,                0.54013,                0.01008,                 2.4139,                      0,                0.87583,                 1.0776,              0.0011459,              0.0011459,              0.0011459
                    174,                0.01021,                 1.5776,                      0,                0.74079,                0.88108,                0.88447,                0.86116,                0.88672,                0.52877,                0.75128,                0.68603,                0.66626,                0.57742,                0.00989,                 2.1118,                      0,                0.83807,                  1.027,              0.0011409,              0.0011409,              0.0011409
                    175,                 0.0102,                 1.5299,                      0,                0.75658,                0.89798,                0.87907,                0.87763,                0.89208,                0.51954,                 0.7359,                0.71446,                0.67243,                0.60381,                0.00996,                 1.9731,                      0,                0.88436,                0.96423,              0.0011359,              0.0011359,              0.0011359
