                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.00752,                0.33861,                      0,                0.59193,                0.96665,                0.95934,                 0.9679,                 0.9862,                0.72002,                0.92151,                0.94359,                0.96565,                0.93676,                0.00671,                0.31091,                      0,                0.63309,                 1.0198,              0.0012012,              0.0012012,              0.0012012
                     85,                0.00591,                0.25514,                      0,                 0.5178,                0.93808,                0.95901,                0.95977,                0.98334,                0.73152,                0.92457,                0.92308,                0.96242,                0.92841,                 0.0064,                0.31947,                      0,                0.61814,                  1.003,              0.0012101,              0.0012101,              0.0012101
                     86,                0.00664,                 0.2741,                      0,                0.56896,                0.98626,                0.97251,                0.97436,                0.99177,                0.77139,                0.92973,                0.93333,                0.96472,                0.94074,                0.00591,                0.27823,                      0,                0.55684,                0.98719,              0.0012188,              0.0012188,              0.0012188
                     87,                0.00555,                0.17641,                      0,                0.51565,                0.97174,                0.97956,                0.98325,                0.99424,                0.77383,                0.96031,                0.93846,                0.97691,                0.94409,                0.00589,                 0.3031,                      0,                0.54341,                 1.0168,              0.0012274,              0.0012274,              0.0012274
                     88,                 0.0058,                0.25429,                      0,                0.52938,                0.94155,                 0.9745,                0.97987,                0.99244,                0.73627,                0.94921,                0.94872,                0.97662,                0.94716,                0.00672,                0.29814,                      0,                0.59637,                 1.0778,              0.0012359,              0.0012359,              0.0012359
                     89,                0.00662,                0.27611,                      0,                0.55709,                0.94342,                0.96449,                0.97499,                0.99062,                0.69295,                0.94065,                0.93846,                0.95952,                0.93266,                0.00739,                0.31192,                      0,                0.64271,                 1.0746,              0.0012442,              0.0012442,              0.0012442
                     90,                 0.0062,                  0.352,                      0,                0.55678,                0.97857,                0.94249,                0.97949,                0.98778,                0.66646,                0.92219,                0.94359,                0.97556,                0.95144,                0.00789,                0.31952,                      0,                0.66118,                 1.0624,              0.0012525,              0.0012525,              0.0012525
                     91,                0.00617,                0.26333,                      0,                0.55599,                0.97896,                0.94646,                0.97436,                 0.9911,                0.69666,                0.92483,                0.92821,                0.97243,                0.95114,                0.00735,                0.29849,                      0,                0.61359,                 1.0407,              0.0012605,              0.0012605,              0.0012605
                     92,                0.00706,                0.32536,                      0,                0.56402,                 0.9799,                0.95843,                0.96923,                0.99066,                0.76269,                0.93269,                0.94359,                0.98076,                0.96516,                0.00622,                0.25316,                      0,                 0.5523,                0.98817,              0.0012685,              0.0012685,              0.0012685
                     93,                0.00587,                0.29227,                      0,                0.51356,                 0.9265,                0.96856,                 0.9641,                0.99236,                0.74187,                0.95672,                0.93333,                0.97726,                 0.9459,                0.00613,                0.32902,                      0,                 0.5308,                0.99489,              0.0012763,              0.0012763,              0.0012763
                     94,                0.00679,                0.30212,                      0,                0.54143,                0.96869,                0.96719,                0.95897,                  0.991,                0.70129,                0.92076,                0.90769,                0.94936,                0.91297,                0.00676,                0.40086,                      0,                0.56236,                 1.0389,               0.001284,               0.001284,               0.001284
                     95,                0.00716,                0.36317,                      0,                  0.563,                0.98644,                0.96929,                0.97109,                0.99229,                0.70761,                0.93857,                 0.9402,                0.97433,                0.94049,                0.00659,                0.32365,                      0,                0.59751,                 1.0215,              0.0012915,              0.0012915,              0.0012915
                     96,                0.00655,                0.20181,                      0,                0.54641,                 0.9601,                0.95528,                0.98599,                0.99152,                0.75039,                0.93551,                0.95897,                0.97895,                 0.9613,                0.00601,                0.23202,                      0,                0.58873,                0.98919,              0.0012989,              0.0012989,              0.0012989
                     97,                0.00623,                   0.23,                      0,                0.54931,                0.94558,                 0.9597,                0.98974,                0.99068,                0.73577,                0.93378,                0.94872,                0.97059,                0.94029,                0.00641,                0.26287,                      0,                0.57641,                 1.0351,              0.0013062,              0.0013062,              0.0013062
                     98,                0.00571,                0.30543,                      0,                0.51416,                0.98404,                0.95806,                0.98462,                0.99284,                 0.7121,                0.94542,                0.95385,                0.97807,                0.94956,                0.00676,                0.26821,                      0,                0.56123,                 1.0399,              0.0013134,              0.0013134,              0.0013134
                     99,                0.00636,                0.26349,                      0,                0.55183,                0.95273,                0.96756,                0.97436,                0.99265,                0.71765,                0.92977,                0.93333,                0.96481,                0.91807,                0.00708,                 0.3229,                      0,                0.57408,                 1.0257,              0.0013204,              0.0013204,              0.0013204
